Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender,Subscription Type,Contract Length
39.392834,31.033628,15.792709,3.6143682,13.021187,631.2566,14.418805,0.5687505,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39264,31.034683,15.793327,3.6142495,13.0195,631.2569,14.419939,0.5686296,Male,Standard,Quarterly
39.393063,31.03239,15.791981,3.6145077,13.02317,631.2562,14.417473,0.56889266,Male,Standard,Quarterly
39.392303,31.036488,15.794389,3.6140456,13.016607,631.2575,14.421883,0.5684223,Male,Standard,Quarterly
39.39266,31.03457,15.7932625,3.614262,13.019682,631.2569,14.419817,0.5686426,Male,Standard,Quarterly
39.392666,31.034533,15.7932415,3.614266,13.01974,631.2569,14.419778,0.5686468,Male,Standard,Quarterly
39.392857,31.033482,15.792623,3.614385,13.021426,631.2566,14.418644,0.56876767,Male,Standard,Quarterly
39.39244,31.03575,15.793955,3.6141288,13.017792,631.2573,14.421085,0.56850713,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392307,31.036463,15.794375,3.6140487,13.016648,631.25745,14.421852,0.56842524,Male,Standard,Quarterly
39.392887,31.033323,15.792529,3.6144028,13.021681,631.25653,14.418475,0.5687858,Male,Standard,Quarterly
39.392403,31.035946,15.794073,3.6141067,13.017475,631.2573,14.421299,0.56848437,Male,Standard,Quarterly
39.392467,31.035591,15.793861,3.6141467,13.018044,631.2572,14.420916,0.56852525,Male,Standard,Quarterly
39.391895,31.038706,15.795692,3.613796,13.013056,631.2582,14.424267,0.56816775,Male,Standard,Quarterly
39.3926,31.034899,15.793455,3.6142244,13.019153,631.257,14.420172,0.56860477,Male,Standard,Quarterly
39.39263,31.03472,15.793348,3.6142454,13.0194435,631.25696,14.419976,0.56862557,Male,Standard,Quarterly
39.39166,31.039984,15.796444,3.6136518,13.011008,631.25854,14.425642,0.56802094,Male,Standard,Quarterly
39.392277,31.03666,15.794489,3.6140265,13.016332,631.2575,14.422066,0.56840265,Male,Standard,Quarterly
39.392784,31.033886,15.792861,3.6143394,13.020776,631.25665,14.419081,0.56872106,Male,Standard,Quarterly
39.392414,31.0359,15.794044,3.6141124,13.0175495,631.2573,14.4212475,0.56848985,Male,Standard,Quarterly
39.391148,31.042747,15.798067,3.61334,13.006583,631.2594,14.428615,0.56770355,Male,Standard,Quarterly
39.392776,31.033932,15.792887,3.614334,13.020701,631.2567,14.41913,0.5687158,Male,Standard,Quarterly
39.392384,31.036049,15.794131,3.6140952,13.01731,631.2574,14.42141,0.5684726,Male,Standard,Quarterly
39.392204,31.03703,15.794707,3.6139848,13.015743,631.2577,14.422462,0.56836027,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392803,31.033787,15.792802,3.6143503,13.020937,631.25665,14.418974,0.5687325,Male,Standard,Quarterly
39.392445,31.03572,15.793938,3.6141324,13.017838,631.25726,14.421055,0.56851053,Male,Standard,Quarterly
39.392414,31.035887,15.794035,3.6141136,13.017573,631.2573,14.421233,0.56849146,Male,Standard,Quarterly
39.39299,31.032785,15.792214,3.6144633,13.022537,631.2564,14.417899,0.56884724,Male,Standard,Quarterly
39.392456,31.035667,15.793908,3.6141381,13.01792,631.25726,14.421,0.5685164,Male,Standard,Quarterly
39.422916,31.037176,15.77788,3.6254077,13.030451,630.89136,14.421793,0.5681937,Male,Standard,Quarterly
39.3924,31.035984,15.794093,3.6141026,13.017412,631.2574,14.42134,0.56848,Male,Standard,Quarterly
39.39255,31.03515,15.793604,3.6141965,13.018749,631.2571,14.420443,0.5685758,Male,Standard,Quarterly
39.392845,31.033579,15.79268,3.6143742,13.02127,631.2566,14.41875,0.56875646,Male,Standard,Quarterly
39.392395,31.035995,15.794099,3.6141012,13.017399,631.2574,14.4213505,0.568479,Male,Standard,Quarterly
39.39253,31.035278,15.793678,3.6141822,13.018547,631.25714,14.420579,0.5685613,Male,Standard,Quarterly
39.392044,31.037888,15.795212,3.6138883,13.014367,631.2579,14.423386,0.56826174,Male,Standard,Quarterly
39.392628,31.03475,15.793369,3.6142416,13.019391,631.25696,14.420012,0.5686218,Male,Standard,Quarterly
39.392456,31.035683,15.793916,3.614137,13.017901,631.25726,14.421011,0.56851506,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39234,31.03628,15.794267,3.6140695,13.016943,631.2574,14.421657,0.56844634,Male,Standard,Quarterly
39.3929,31.033287,15.79251,3.6144066,13.021731,631.25653,14.418439,0.56878954,Male,Standard,Quarterly
39.392693,31.034391,15.793157,3.6142824,13.019966,631.25684,14.419625,0.56866306,Male,Standard,Quarterly
39.392284,31.0366,15.794455,3.6140332,13.01643,631.2575,14.422001,0.5684095,Male,Standard,Quarterly
39.392303,31.036488,15.794389,3.6140456,13.016607,631.2575,14.421883,0.5684222,Male,Standard,Quarterly
39.392277,31.03666,15.794489,3.6140265,13.016334,631.2575,14.422064,0.5684027,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392765,31.033987,15.792921,3.6143277,13.020613,631.2568,14.419192,0.5687093,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.391926,31.038551,15.795601,3.6138132,13.013307,631.2581,14.424098,0.5681857,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39265,31.034624,15.793295,3.614256,13.019592,631.2569,14.419877,0.5686362,Male,Standard,Quarterly
39.392467,31.03563,15.793886,3.6141422,13.017981,631.25726,14.420958,0.56852067,Male,Standard,Quarterly
39.3925,31.035429,15.793769,3.6141648,13.018301,631.25714,14.420743,0.56854373,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392094,31.03763,15.795059,3.6139169,13.014779,631.2578,14.423109,0.5682912,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392776,31.033937,15.792892,3.614333,13.020688,631.2567,14.41914,0.5687148,Male,Standard,Quarterly
39.391693,31.039785,15.796329,3.6136742,13.011324,631.2585,14.425428,0.5680436,Male,Standard,Quarterly
39.392048,31.037872,15.795205,3.6138895,13.014388,631.2579,14.423372,0.5682633,Male,Standard,Quarterly
39.39261,31.03485,15.7934265,3.6142304,13.019234,631.25696,14.420116,0.56861055,Male,Standard,Quarterly
39.39293,31.0331,15.792401,3.6144276,13.022031,631.2565,14.41824,0.5688109,Male,Standard,Quarterly
39.39267,31.034508,15.793227,3.6142688,13.019775,631.2569,14.419753,0.56864935,Male,Standard,Quarterly
39.39256,31.03513,15.793591,3.6141992,13.0187845,631.257,14.420419,0.56857836,Male,Standard,Quarterly
39.39275,31.034054,15.792959,3.6143198,13.020502,631.2568,14.419266,0.5687014,Male,Standard,Quarterly
39.393017,31.032627,15.792119,3.614481,13.022794,631.2563,14.417727,0.5688656,Male,Standard,Quarterly
39.39223,31.036896,15.794627,3.614,13.015959,631.2576,14.4223175,0.5683757,Male,Standard,Quarterly
39.391884,31.038752,15.79572,3.6137905,13.01298,631.2582,14.424317,0.56816226,Male,Standard,Quarterly
39.39211,31.037558,15.795016,3.6139255,13.014897,631.2578,14.42303,0.5682997,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392277,31.036621,15.794469,3.6140308,13.016392,631.2575,14.422026,0.5684069,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39147,31.04101,15.797048,3.613536,13.009365,631.25885,14.426744,0.5679031,Male,Standard,Quarterly
39.391953,31.038397,15.795511,3.6138306,13.013552,631.25806,14.423933,0.5682033,Male,Standard,Quarterly
39.39238,31.036087,15.794154,3.614091,13.017251,631.2574,14.42145,0.5684684,Male,Standard,Quarterly
39.3914,31.041376,15.79726,3.6134946,13.008783,631.259,14.427137,0.56786126,Male,Standard,Quarterly
39.391632,31.040127,15.796529,3.6136353,13.010779,631.2586,14.425796,0.56800437,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39235,31.036245,15.794248,3.6140728,13.016994,631.2574,14.421621,0.56845003,Male,Standard,Quarterly
39.39295,31.033012,15.792348,3.6144376,13.022173,631.2565,14.418143,0.56882113,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392635,31.03469,15.793333,3.6142483,13.019486,631.2569,14.419949,0.5686286,Male,Standard,Quarterly
39.392742,31.034111,15.7929945,3.6143136,13.020413,631.2568,14.419327,0.568695,Male,Standard,Quarterly
39.39163,31.040142,15.796537,3.6136339,13.010755,631.2586,14.425812,0.56800276,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392586,31.034971,15.793499,3.6142163,13.019035,631.257,14.42025,0.5685963,Male,Standard,Quarterly
39.39248,31.035553,15.793839,3.6141512,13.0181055,631.2572,14.420876,0.5685297,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392075,31.03773,15.79512,3.6139057,13.014617,631.2579,14.423219,0.56827956,Male,Standard,Quarterly
39.392006,31.038097,15.795336,3.6138642,13.014029,631.25793,14.423614,0.56823736,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.391987,31.038218,15.795405,3.6138508,13.013837,631.258,14.423742,0.5682237,Male,Standard,Quarterly
39.392166,31.037241,15.794833,3.6139605,13.0154,631.25775,14.422692,0.5683357,Male,Standard,Quarterly
39.39169,31.03983,15.7963505,3.6136696,13.011264,631.2585,14.42547,0.5680392,Male,Standard,Quarterly
39.39256,31.035116,15.793585,3.6142004,13.018803,631.257,14.420407,0.5685796,Male,Standard,Quarterly
39.392036,31.037941,15.795243,3.613882,13.014281,631.2579,14.423443,0.56825554,Male,Standard,Quarterly
39.391308,31.041876,15.797556,3.6134386,13.00798,631.25916,14.427675,0.5678038,Male,Standard,Quarterly
39.391823,31.039087,15.7959175,3.6137524,13.0124445,631.25824,14.424676,0.56812394,Male,Standard,Quarterly
39.39287,31.033424,15.792589,3.6143909,13.021513,631.25653,14.418586,0.56877387,Male,Standard,Quarterly
39.39202,31.038017,15.795286,3.6138735,13.014159,631.25793,14.423525,0.56824684,Male,Standard,Quarterly
39.392097,31.037605,15.795046,3.6139197,13.014816,631.2578,14.423084,0.5682939,Male,Standard,Quarterly
39.39232,31.036417,15.79435,3.6140537,13.01672,631.25745,14.421805,0.56843036,Male,Standard,Quarterly
39.39227,31.036674,15.7944975,3.614025,13.016314,631.2575,14.422079,0.5684012,Male,Standard,Quarterly
39.392567,31.03507,15.793556,3.6142058,13.018879,631.257,14.420355,0.5685851,Male,Standard,Quarterly
39.39263,31.034716,15.793348,3.6142454,13.019446,631.25696,14.419975,0.56862575,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39309,31.032228,15.791888,3.6145258,13.023426,631.25616,14.417301,0.568911,Male,Standard,Quarterly
39.391815,31.03915,15.795954,3.613746,13.012348,631.25824,14.424742,0.56811696,Male,Standard,Quarterly
39.392097,31.037613,15.795051,3.6139188,13.014804,631.2578,14.423092,0.56829304,Male,Standard,Quarterly
39.392532,31.03524,15.793656,3.6141863,13.018606,631.25714,14.420539,0.56856555,Male,Standard,Quarterly
39.39195,31.0384,15.795512,3.61383,13.013547,631.25806,14.423937,0.5682029,Male,Standard,Quarterly
39.39259,31.034946,15.793485,3.6142192,13.0190735,631.257,14.420225,0.56859905,Male,Standard,Quarterly
39.39578,31.033987,15.792534,3.6155362,13.02014,631.19965,14.420814,0.5685466,Male,Standard,Quarterly
39.392487,31.035492,15.793805,3.6141582,13.018202,631.2572,14.420812,0.56853646,Male,Standard,Quarterly
39.391937,31.038488,15.795567,3.61382,13.013403,631.2581,14.424032,0.56819254,Male,Standard,Quarterly
39.392418,31.035875,15.794031,3.6141148,13.017587,631.2573,14.421225,0.5684925,Male,Standard,Quarterly
39.392292,31.036547,15.794425,3.614039,13.01651,631.2575,14.4219475,0.5684153,Male,Standard,Quarterly
39.39201,31.03808,15.795324,3.6138666,13.014057,631.25793,14.423594,0.56823957,Male,Standard,Quarterly
39.392124,31.037472,15.794967,3.6139348,13.015033,631.2578,14.422938,0.5683095,Male,Standard,Quarterly
39.390827,31.044498,15.799097,3.6131425,13.0037775,631.2599,14.430498,0.5675024,Male,Standard,Quarterly
39.391304,31.04189,15.7975645,3.6134365,13.007955,631.25916,14.427693,0.56780195,Male,Standard,Quarterly
39.39276,31.034023,15.79294,3.6143236,13.020559,631.2568,14.419229,0.56870544,Male,Standard,Quarterly
39.39226,31.036737,15.794536,3.6140177,13.016209,631.25757,14.422149,0.5683937,Male,Standard,Quarterly
39.39241,31.035925,15.794057,3.6141095,13.017509,631.2573,14.421275,0.568487,Male,Standard,Quarterly
39.392075,31.03773,15.79512,3.6139057,13.014615,631.2579,14.423219,0.56827956,Male,Standard,Quarterly
39.392044,31.037897,15.795217,3.613887,13.014351,631.2579,14.423397,0.5682605,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392277,31.03665,15.794486,3.6140275,13.016347,631.2575,14.422057,0.56840366,Male,Standard,Quarterly
39.392056,31.037846,15.795188,3.6138926,13.014434,631.2579,14.423341,0.5682665,Male,Standard,Quarterly
39.392338,31.036308,15.794285,3.614066,13.016895,631.2574,14.421688,0.5684429,Male,Standard,Quarterly
39.393024,31.032583,15.792095,3.6144857,13.02286,631.2563,14.417683,0.5688703,Male,Standard,Quarterly
39.392643,31.034653,15.793312,3.6142526,13.019545,631.2569,14.4199095,0.5686328,Male,Standard,Quarterly
39.392002,31.038122,15.79535,3.6138616,13.013987,631.25793,14.42364,0.56823444,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392128,31.037458,15.794958,3.613937,13.015058,631.2578,14.422922,0.56831115,Male,Standard,Quarterly
39.391796,31.039251,15.796012,3.6137345,13.012183,631.2583,14.424852,0.5681052,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392307,31.036476,15.794382,3.614047,13.016627,631.2575,14.421867,0.56842375,Male,Standard,Quarterly
39.392265,31.036688,15.794508,3.614023,13.016287,631.2575,14.422096,0.56839925,Male,Standard,Quarterly
39.392544,31.035196,15.793632,3.614191,13.018676,631.2571,14.420492,0.5685705,Male,Standard,Quarterly
39.39164,31.040085,15.796503,3.61364,13.010847,631.25854,14.425752,0.56800926,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392494,31.035458,15.793784,3.6141615,13.018258,631.25714,14.420773,0.5685406,Male,Standard,Quarterly
39.393074,31.032331,15.791948,3.614514,13.023265,631.2562,14.417411,0.5688994,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39259,31.034958,15.793492,3.6142182,13.019058,631.257,14.420235,0.5685979,Male,Standard,Quarterly
39.392567,31.035078,15.793559,3.6142051,13.018869,631.257,14.4203615,0.5685845,Male,Standard,Quarterly
39.392834,31.033642,15.792718,3.6143665,13.021164,631.25665,14.418821,0.5687488,Male,Standard,Quarterly
39.392967,31.032904,15.792284,3.6144497,13.022348,631.2564,14.418027,0.5688337,Male,Standard,Quarterly
39.39285,31.03354,15.792659,3.6143777,13.021325,631.2566,14.418713,0.56876045,Male,Standard,Quarterly
39.39276,31.034016,15.792939,3.6143243,13.020565,631.2568,14.419224,0.56870586,Male,Standard,Quarterly
39.39278,31.033916,15.792878,3.6143353,13.020726,631.2567,14.419115,0.56871754,Male,Standard,Quarterly
39.391636,31.040106,15.796516,3.613638,13.010811,631.2586,14.425775,0.5680069,Male,Standard,Quarterly
39.392235,31.036888,15.794624,3.614001,13.015969,631.2576,14.42231,0.5683765,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392906,31.033237,15.79248,3.6144118,13.021813,631.2565,14.418385,0.56879544,Male,Standard,Quarterly
39.392384,31.03607,15.794142,3.614093,13.017282,631.2574,14.421429,0.56847066,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39286,31.03347,15.792617,3.614386,13.02144,631.2566,14.418636,0.5687686,Male,Standard,Quarterly
39.393055,31.032429,15.792006,3.6145031,13.023106,631.2563,14.417518,0.56888795,Male,Standard,Quarterly
39.392914,31.03319,15.792451,3.6144176,13.0218935,631.2565,14.418331,0.5688011,Male,Standard,Quarterly
39.39191,31.038609,15.795635,3.6138067,13.013212,631.2581,14.424161,0.56817895,Male,Standard,Quarterly
39.392097,31.037601,15.795044,3.61392,13.014823,631.2578,14.423079,0.56829435,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392906,31.033241,15.792482,3.6144118,13.021809,631.2565,14.418388,0.568795,Male,Standard,Quarterly
39.392273,31.036663,15.794493,3.614026,13.016326,631.2575,14.42207,0.5684021,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392334,31.036322,15.794294,3.6140642,13.01687,631.2574,14.421704,0.5684411,Male,Standard,Quarterly
39.391926,31.038551,15.795601,3.6138134,13.013307,631.2581,14.424098,0.5681857,Male,Standard,Quarterly
39.39218,31.037155,15.794782,3.6139705,13.015538,631.2577,14.422599,0.56834567,Male,Standard,Quarterly
39.39179,31.039288,15.796035,3.6137304,13.012126,631.2583,14.4248905,0.5681011,Male,Standard,Quarterly
39.39275,31.034092,15.792982,3.6143157,13.020443,631.2568,14.419306,0.5686972,Male,Standard,Quarterly
39.39233,31.036346,15.794308,3.6140618,13.016832,631.2574,14.421731,0.5684384,Male,Standard,Quarterly
39.39278,31.033907,15.792873,3.6143365,13.020742,631.25665,14.419105,0.5687186,Male,Standard,Quarterly
39.391922,31.03857,15.795611,3.613811,13.013277,631.2581,14.424119,0.56818354,Male,Standard,Quarterly
39.391888,31.038734,15.79571,3.6137924,13.013011,631.2582,14.424296,0.5681644,Male,Standard,Quarterly
39.392597,31.034908,15.793463,3.6142235,13.0191345,631.257,14.420183,0.56860346,Male,Standard,Quarterly
39.392063,31.0378,15.79516,3.6138978,13.01451,631.2579,14.423291,0.5682719,Male,Standard,Quarterly
39.392788,31.033882,15.792857,3.6143398,13.020785,631.25665,14.419074,0.5687217,Male,Standard,Quarterly
39.39252,31.035309,15.793695,3.6141787,13.018495,631.25714,14.420612,0.5685577,Male,Standard,Quarterly
39.397,31.033436,15.792068,3.6160488,13.020844,631.17816,14.420824,0.5685491,Male,Standard,Quarterly
39.39206,31.037817,15.79517,3.6138961,13.01448,631.2579,14.42331,0.56826985,Male,Standard,Quarterly
39.392353,31.036224,15.794235,3.6140754,13.017029,631.2574,14.421598,0.5684525,Male,Standard,Quarterly
39.392906,31.033236,15.792479,3.6144123,13.021816,631.2565,14.418382,0.5687956,Male,Standard,Quarterly
39.39186,31.038885,15.795797,3.6137757,13.01277,631.25824,14.424459,0.5681471,Male,Standard,Quarterly
39.39274,31.034132,15.793006,3.6143112,13.020379,631.2568,14.419349,0.56869256,Male,Standard,Quarterly
39.39251,31.035383,15.793739,3.6141703,13.018379,631.25714,14.4206915,0.5685493,Male,Standard,Quarterly
39.392277,31.036634,15.794477,3.614029,13.016368,631.2575,14.422042,0.5684051,Male,Standard,Quarterly
39.392666,31.034546,15.79325,3.6142645,13.019714,631.2569,14.419794,0.568645,Male,Standard,Quarterly
39.392826,31.033657,15.792727,3.6143649,13.021138,631.25665,14.418838,0.5687469,Male,Standard,Quarterly
39.393787,31.04096,15.795027,3.6137261,13.005595,631.35846,14.431492,0.5681255,Male,Standard,Quarterly
39.392925,31.033129,15.792417,3.6144242,13.021986,631.2565,14.41827,0.5688078,Male,Standard,Quarterly
39.39276,31.034025,15.792944,3.6143234,13.020552,631.2568,14.419233,0.5687049,Male,Standard,Quarterly
39.392456,31.035683,15.793916,3.614137,13.0179,631.25726,14.421015,0.5685149,Male,Standard,Quarterly
39.391872,31.038826,15.795763,3.613782,13.012865,631.2582,14.424395,0.568154,Male,Standard,Quarterly
39.39219,31.03712,15.794761,3.6139746,13.015597,631.2577,14.422561,0.56834984,Male,Standard,Quarterly
39.39273,31.034199,15.793044,3.6143038,13.020275,631.25684,14.419418,0.5686851,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392357,31.036196,15.794218,3.6140788,13.0170765,631.2574,14.421565,0.56845593,Male,Standard,Quarterly
39.392982,31.03434,15.793091,3.6144013,13.020002,631.2515,14.4197235,0.5686536,Male,Standard,Quarterly
39.392517,31.035341,15.793715,3.6141753,13.018447,631.25714,14.420648,0.56855404,Male,Standard,Quarterly
39.392628,31.034733,15.793361,3.6142433,13.019415,631.25696,14.419995,0.56862354,Male,Standard,Quarterly
39.392277,31.036634,15.794477,3.614029,13.016369,631.2575,14.422042,0.5684052,Male,Standard,Quarterly
39.39239,31.036013,15.79411,3.6140993,13.017372,631.2574,14.421368,0.56847703,Male,Standard,Quarterly
39.392857,31.033491,15.792627,3.6143837,13.02141,631.2566,14.418656,0.5687665,Male,Standard,Quarterly
39.391613,31.040236,15.796591,3.6136234,13.010606,631.25867,14.425912,0.5679921,Male,Standard,Quarterly
39.392433,31.035788,15.793978,3.614125,13.017733,631.2573,14.421125,0.5685029,Male,Standard,Quarterly
39.392982,31.032831,15.79224,3.614458,13.022465,631.2564,14.417948,0.568842,Male,Standard,Quarterly
39.392845,31.03355,15.7926655,3.6143765,13.021309,631.2566,14.418725,0.56875914,Male,Standard,Quarterly
39.391964,31.03833,15.795473,3.6138377,13.013654,631.258,14.423866,0.56821054,Male,Standard,Quarterly
39.393063,31.032383,15.791978,3.6145086,13.023182,631.2562,14.417467,0.5688934,Male,Standard,Quarterly
39.393017,31.032629,15.792121,3.6144807,13.022788,631.2563,14.41773,0.5688653,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392303,31.036491,15.794391,3.6140451,13.016603,631.2575,14.421885,0.56842196,Male,Standard,Quarterly
39.39272,31.034254,15.793077,3.6142974,13.0201845,631.25684,14.419477,0.5686787,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.396454,31.03116,15.790854,3.6159158,13.024644,631.19586,14.417853,0.5688629,Male,Standard,Quarterly
39.392086,31.037651,15.7950735,3.6139145,13.014744,631.2578,14.423132,0.5682887,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392216,31.036972,15.794672,3.6139917,13.015834,631.2577,14.4224,0.5683669,Male,Standard,Quarterly
39.392216,31.036966,15.794669,3.613992,13.015844,631.2577,14.422393,0.5683676,Male,Standard,Quarterly
39.392635,31.034704,15.793342,3.6142468,13.0194645,631.2569,14.419961,0.5686272,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.392296,31.036533,15.794418,3.6140406,13.016531,631.2575,14.42193,0.5684169,Male,Standard,Quarterly
39.392517,31.03533,15.793708,3.6141763,13.018463,631.25714,14.420635,0.5685553,Male,Standard,Quarterly
39.39253,31.035284,15.793682,3.6141815,13.018537,631.25714,14.420585,0.56856054,Male,Standard,Quarterly
39.39294,31.033052,15.792372,3.6144328,13.022109,631.2565,14.418187,0.56881654,Male,Standard,Quarterly
39.392567,31.035078,15.793561,3.6142044,13.018867,631.257,14.420363,0.5685842,Male,Standard,Quarterly
39.39156,31.040506,15.796752,3.6135924,13.010168,631.25867,14.426206,0.56796074,Male,Standard,Quarterly
39.392868,31.033432,15.792593,3.6143901,13.0215025,631.25653,14.418593,0.56877315,Male,Standard,Quarterly
39.39195,31.038425,15.795528,3.6138272,13.013505,631.25806,14.4239645,0.56819993,Male,Standard,Quarterly
39.393097,31.0322,15.791872,3.6145287,13.023471,631.25616,14.417272,0.5689142,Male,Standard,Quarterly
39.39198,31.038229,15.795412,3.6138492,13.013818,631.258,14.423755,0.5682224,Male,Standard,Quarterly
39.392277,31.036633,15.794476,3.6140294,13.016375,631.2575,14.422038,0.56840557,Male,Standard,Quarterly
39.39198,31.038263,15.795433,3.6138453,13.013764,631.258,14.423792,0.5682184,Male,Standard,Quarterly
